customerKey,dateKey,salesPersonKey,Quantity,Price,Margin,Cost,OverHead,returns,Sales,Expenses,net profit,net margin,City,State,Country,Marital Status,Gender,Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Age,Purchased Bike,Product,Product Sub Category,Product Category,Color,Size,Weight,Class,Style,Promotion,Promotion Category,Promotion Type,Manufacturer,Manufacturer Grouping,Market
95586,2010-01-24,292,1,20.806,0.5,10.403,2.0806,0.0,20.806,10.403,8.3224,40.0,Hempstead,New York,United States,Married,Female,70000,2,Partial College,Professional,Yes,1,10+ Miles,58,No,HL Mountain Tire,Tires and Tubes,Accessories,Unknown,0,0.0,H ,U,Half-Price Pedal Sale,Customer,Seasonal Discount,Woolson,New Comers,Stable
180523,2009-08-31,287,1,216.24,0.2,172.992,12.9744,0.0,216.24,172.992,30.2736,14.0,Atlantic City,New Jersey,United States,Single,Female,70000,0,Bachelors,Professional,No,1,0-1 Miles,37,Yes,LL Road Frame,Road Frames,Components,Black,44,2.32,L ,U ,Sport Helmet Discount-2003,Reseller,Seasonal Discount,Princess,New Comers,Growing
101527,2009-06-27,292,2,42.30799188,1.0,28.62767794,5.02981196,0.0,84.61598375,57.25535587,22.33081592,26.4,Chico,California,United States,Single,Female,60000,3,Graduate Degree,Management,Yes,2,5-10 Miles,53,Yes,Women's Mountain Shorts,Shorts,Clothing,Black,S,0.0,N,W ,Volume Discount 25 to 40,Reseller,Volume Discount,Nuke,Incumbents,Growing
207916,2009-03-16,284,1,1400.87,0.18,1148.7134,50.43132,0.0,1400.87,1148.7134,201.72528,14.4,Greenville,South Carolina,United States,Single,Female,10000,3,Partial High School,Manual,Yes,2,0-1 Miles,43,No,Road-550-W,Road Bikes,Bikes,Yellow,44,18.42,M ,W ,Touring-1000 Promotion,Reseller,New Product,Adihash,Incumbents,Stable
11045,2009-02-05,289,1,276.42,0.18,226.6644,4.97556,0.0,276.42,226.6644,44.78004,16.2,Woodburn,Indiana,United States,Single,Female,70000,2,Partial High School,Skilled Manual,No,2,2-5 Miles,54,Yes,HL Mountain Frame,Mountain Frames,Components,Black,42,2.72,H ,U ,Touring-3000 Promotion,Reseller,New Product,Ribuck,New Comers,Stable
337961,2009-07-19,293,1,88.58,0.28,63.7776,7.44072,0.0,88.58,63.7776,17.36168,19.6,Coldspring,Texas,United States,Single,Female,30000,3,Partial College,Clerical,No,1,0-1 Miles,26,No,LL Road Frame,Road Frames,Components,Black,62,2.5,L ,U ,Volume Discount over 60,Reseller,Volume Discount,Slicenger,New Comers,Stable
181896,2010-02-02,289,1,350.064,0.22,273.04992,23.104224,0.0,350.064,273.04992,53.909856,15.4,Marietta,Ohio,United States,Single,Female,70000,5,Partial College,Skilled Manual,Yes,2,5-10 Miles,45,No,HL Mountain Frame,Mountain Frames,Components,Black,44,2.76,H ,U ,Volume Discount 11 to 14,Reseller,Volume Discount,Esics,Incumbents,Stable
97344,2008-02-12,286,1,1380.0,0.18,1131.6,49.68,0.0,1380.0,1131.6,198.72,14.4,Van Nuys,California,United States,Single,Female,40000,2,Partial College,Clerical,Yes,0,0-1 Miles,33,No,Road-250,Road Bikes,Bikes,Black,44,14.77,H ,U ,Volume Discount over 60,Reseller,Volume Discount,Adihash,Incumbents,Stable
17333,2009-10-17,282,1,209.1,0.41,123.369,25.7193,0.0,209.1,123.369,60.0117,28.7,Brooklyn,New York,United States,Single,Female,40000,2,Partial College,Clerical,No,1,1-2 Miles,47,Yes,HL Road Frame,Road Frames,Components,Black,62,2.3,H ,U ,Mountain-500 Silver Clearance Sale,Reseller,Discontinued Product,Old Balance,Incumbents,Shrinking
25881,2010-09-29,294,1,1996.14,0.22,1556.9892,206.74524,1.0,1996.14,1556.9892,232.40556,11.6,Park Ridge,New Jersey,United States,Single,Female,20000,0,Partial College,Manual,Yes,0,0-1 Miles,29,Yes,Mountain-500,Mountain Bikes,Bikes,Silver,44,28.13,L ,U ,No Discount,No Discount,No Discount,Old Balance,Incumbents,Shrinking
187821,2010-04-30,289,1,345.3796,0.45,189.95878,30.542082,1.0,345.3796,189.95878,124.878738,36.2,Albuquerque,New Mexico,United States,Married,Female,20000,0,Bachelors,Clerical,No,0,0-1 Miles,28,Yes,ML Mountain Frame,Mountain Frames,Components,Black,44,2.81,M ,U ,Half-Price Pedal Sale,Customer,Seasonal Discount,Acme,New Comers,Stable
61333,2009-09-10,286,2,4247.72,0.34,2803.4952,144.42248,0.0,8495.44,5606.9904,2744.02712,32.3,Raleigh,North Carolina,United States,Single,Male,60000,3,Bachelors,Professional,No,0,0-1 Miles,47,Yes,Touring-3000,Touring Bikes,Bikes,Blue,44,28.77,L ,U ,LL Road Frame Sale,Reseller,Excess Inventory,Adihash,Incumbents,Stable
150536,2009-08-15,285,1,1560.0,0.23,1201.2,71.76,0.0,1560.0,1201.2,287.04,18.4,Salt Lake City,Utah,United States,Single,Male,130000,0,Graduate Degree,Management,No,2,0-1 Miles,38,Yes,Mountain-200,Mountain Bikes,Bikes,Black,38,23.35,H ,U ,Volume Discount over 60,Reseller,Volume Discount,Adihash,Incumbents,Stable
189573,2010-02-19,291,1,113.5056,0.39,69.238416,43.2801552,2.0,113.5056,69.238416,0.9870288,0.9,Cleveland,Ohio,United States,Married,Female,130000,3,Partial College,Professional,Yes,3,0-1 Miles,51,Yes,HL Mountain Frame,Mountain Frames,Components,Silver,42,2.72,H ,U ,Road-650 Overstock,Reseller,Excess Inventory,Old Balance,Incumbents,Shrinking
102720,2010-09-28,288,1,89.1072,0.36,57.028608,3.2078592,0.0,89.1072,57.028608,28.8707328,32.4,Kansas City,Missouri,United States,Married,Female,40000,5,High School,Professional,No,2,2-5 Miles,60,No,LL Mountain Front Wheel,Wheels,Components,Black,0,0.0,L ,U,Touring-1000 Promotion,Reseller,New Product,Slicenger,New Comers,Stable
53835,2009-02-20,288,1,33.28,0.37,20.9664,2.46272,0.0,33.28,20.9664,9.85088,29.6,Wilmington,Delaware,United States,Single,Female,70000,0,Bachelors,Professional,No,1,0-1 Miles,41,Yes,All-Purpose Bike Stand,Bike Stands,Accessories,Unknown,0,0.0,N,U,Mountain-100 Clearance Sale,Reseller,Discontinued Product,Old Balance,Incumbents,Shrinking
52055,2009-04-21,285,1,65.92,0.17,54.7136,3.36192,0.0,65.92,54.7136,7.84448,11.9,Iselin,New Jersey,United States,Single,Male,20000,1,Bachelors,Clerical,No,0,0-1 Miles,51,No,LL Road Frame,Road Frames,Components,Red,44,2.32,L ,U ,Sport Helmet Discount-2003,Reseller,Seasonal Discount,Ribuck,New Comers,Stable
176816,2009-01-10,295,1,67.6,0.48,35.152,9.7344,0.0,67.6,35.152,22.7136,33.6,Pomona,California,United States,Married,Male,20000,1,Graduate Degree,Clerical,Yes,0,0-1 Miles,44,No,LL Road Tire,Tires and Tubes,Accessories,Unknown,0,0.0,L ,U,Touring-1000 Promotion,Reseller,New Product,Nuke,Incumbents,Growing
11038,2009-12-15,296,1,240.72,0.43,137.2104,20.70192,0.0,240.72,137.2104,82.80768,34.4,Duncanville,Texas,United States,Married,Male,70000,2,Partial College,Professional,Yes,1,10+ Miles,59,No,Touring Front Wheel,Wheels,Components,Black,0,0.0,N,U,Mountain-500 Silver Clearance Sale,Reseller,Discontinued Product,Princess,New Comers,Growing
144495,2008-02-16,282,1,62.0,0.39,37.82,2.418,0.0,62.0,37.82,21.762,35.1,Laredo,Texas,United States,Single,Female,10000,2,Bachelors,Clerical,No,1,2-5 Miles,68,No,Short-Sleeve Classic Jersey,Jerseys,Clothing,Yellow,L,0.0,N,U ,Volume Discount 41 to 60,Reseller,Volume Discount,Slicenger,New Comers,Stable
270406,2009-04-09,282,1,2020.0,0.21,1595.8,202.26,1.0,2020.0,1595.8,221.94,11.0,Tampa,Florida,United States,Single,Female,60000,3,Bachelors,Skilled Manual,Yes,0,2-5 Miles,40,Yes,Mountain-100,Mountain Bikes,Bikes,Silver,38,20.35,H ,U ,Sport Helmet Discount-2002,Reseller,Seasonal Discount,Nuke,Incumbents,Growing
100728,2010-09-30,292,2,50.0,1.0,30.0,3.25,0.0,100.0,60.0,36.75,36.8,Fairfield,Maine,United States,Single,Female,40000,3,Partial College,Clerical,Yes,1,1-2 Miles,31,Yes,Touring Seat Assembly,Other,Accessories,Unknown,0,0.0,M,U,Sport Helmet Discount-2003,Reseller,Seasonal Discount,Acme,New Comers,Stable
400905,2009-01-31,286,1,2346.34,0.28,1689.3648,197.09256,0.0,2346.34,1689.3648,459.88264,19.6,Caloundra,Queensland,Australia,Married,Male,40000,0,Bachelors,Clerical,Yes,0,0-1 Miles,38,Yes,Touring-3000,Touring Bikes,Bikes,Yellow,54,29.42,L ,U ,Mountain-100 Clearance Sale,Reseller,Discontinued Product,Nuke,Incumbents,Growing
124689,2009-02-06,283,2,249.8446166,1.0,191.9315516,14.27064651,0.0,499.6892332,383.8631032,101.5554834,20.3,Santa Barbara,California,United States,Single,Male,20000,0,Partial College,Manual,No,1,2-5 Miles,36,Yes,ML Mountain Frame,Mountain Frames,Components,Black,48,2.85,M ,U ,Volume Discount over 60,Reseller,Volume Discount,Acme,New Comers,Stable
295509,2009-11-18,295,1,162.24,0.28,116.8128,9.08544,0.0,162.24,116.8128,36.34176,22.4,New Orleans,Louisiana,United States,Married,Female,130000,1,Bachelors,Management,Yes,3,0-1 Miles,45,Yes,ML Road Frame,Road Frames,Components,Red,48,2.26,M ,U ,Volume Discount 11 to 14,Reseller,Volume Discount,Woolson,New Comers,Stable
400933,2009-11-28,288,1,101.0,0.32,68.68,9.696,0.0,101.0,68.68,22.624,22.4,Maidenhead,England,United Kingdom,Single,Female,70000,0,Partial College,Skilled Manual,No,2,0-1 Miles,27,Yes,HL Mountain Frame,Mountain Frames,Components,Silver,48,2.8,H ,U ,Touring-1000 Promotion,Reseller,New Product,Poomah,New Comers,Growing
124057,2009-03-10,294,3,76.99609054,1.0,51.16320667,7.345708476,0.0,230.9882716,153.48962,70.15294314,30.4,San Francisco,California,United States,Single,Female,100000,1,Bachelors,Management,Yes,4,2-5 Miles,48,No,Racing Socks,Socks,Clothing,White,L,0.0,N,U ,Half-Price Pedal Sale,Customer,Seasonal Discount,Adihash,Incumbents,Stable
270518,2009-04-02,294,1,59.74,0.41,35.2466,2.44934,0.0,59.74,35.2466,22.04406,36.9,Reading,Pennsylvania,United States,Married,Female,70000,2,Partial College,Professional,Yes,1,10+ Miles,58,No,LL Road Frame,Road Frames,Components,Red,52,2.4,L ,U ,Touring-3000 Promotion,Reseller,New Product,Ribuck,New Comers,Stable
249294,2008-07-06,281,1,115.0,0.24,87.4,5.52,0.0,115.0,87.4,22.08,19.2,Philadelphia,Pennsylvania,United States,Single,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,31,No,Short-Sleeve Classic Jersey,Jerseys,Clothing,Yellow,M,0.0,N,U ,Mountain-500 Silver Clearance Sale,Reseller,Discontinued Product,Slicenger,New Comers,Stable
193875,2009-03-02,294,1,214.12,0.48,111.3424,30.83328,0.0,214.12,111.3424,71.94432,33.6,Chicago,Illinois,United States,Married,Male,30000,1,High School,Clerical,Yes,1,2-5 Miles,52,Yes,HL Mountain Frame,Mountain Frames,Components,Black,42,2.72,H ,U ,Mountain-500 Silver Clearance Sale,Reseller,Discontinued Product,Princess,New Comers,Growing
400043,2009-12-20,284,1,83.64,0.27,61.0572,2.25828,0.0,83.64,61.0572,20.32452,24.3,York,England,United Kingdom,Married,Male,170000,5,Partial College,Professional,Yes,4,0-1 Miles,55,No,HL Mountain Handlebars,Handlebars,Components,Unknown,0,0.0,H ,U,LL Road Frame Sale,Reseller,Excess Inventory,Princess,New Comers,Growing
258263,2009-11-10,296,1,243.08,0.48,126.4016,11.66784,0.0,243.08,126.4016,105.01056,43.2,Odessa,Delaware,United States,Single,Male,40000,0,Graduate Degree,Clerical,No,0,0-1 Miles,36,Yes,LL Road Frame,Road Frames,Components,Red,62,2.5,L ,U ,Mountain-100 Clearance Sale,Reseller,Discontinued Product,Esics,Incumbents,Stable
225157,2008-12-06,296,3,1969.0,0.18,1614.58,70.884,0.0,5907.0,4843.74,992.376,16.8,Aurora,Illinois,United States,Single,Male,30000,0,High School,Skilled Manual,No,2,1-2 Miles,31,Yes,Touring-2000,Touring Bikes,Bikes,Blue,54,27.68,M ,U ,Volume Discount 25 to 40,Reseller,Volume Discount,Poomah,New Comers,Growing
308664,2009-08-13,290,1,1919.0,0.19,1554.39,72.922,0.0,1919.0,1554.39,291.688,15.2,Carlsbad,California,United States,Single,Male,70000,0,Bachelors,Professional,No,3,10+ Miles,30,Yes,Mountain-200,Mountain Bikes,Bikes,Silver,42,23.77,H ,U ,Volume Discount 41 to 60,Reseller,Volume Discount,Esics,Incumbents,Stable
280085,2010-09-23,281,1,326.6542,0.5,163.3271,48.99813,0.0,326.6542,163.3271,114.32897,35.0,Monmouth,Illinois,United States,Married,Male,40000,0,High School,Skilled Manual,No,2,1-2 Miles,30,No,HL Road Frame,Road Frames,Components,Red,56,2.24,H ,U ,Volume Discount 25 to 40,Reseller,Volume Discount,Ribuck,New Comers,Stable
107010,2009-03-03,285,1,1415.44,0.19,1146.5064,80.68008,0.0,1415.44,1146.5064,188.25352,13.3,Fenton,Missouri,United States,Married,Male,60000,3,Bachelors,Professional,Yes,2,5-10 Miles,43,No,Road-350-W,Road Bikes,Bikes,Yellow,40,15.35,M ,W ,Volume Discount 25 to 40,Reseller,Volume Discount,Ribuck,New Comers,Stable
330247,2009-01-17,295,1,98.8,0.31,68.172,9.1884,0.0,98.8,68.172,21.4396,21.7,Newtown,Pennsylvania,United States,Married,Female,150000,3,High School,Professional,Yes,3,0-1 Miles,51,Yes,LL Road Rear Wheel,Wheels,Components,Black,0,1050.0,L ,U,Sport Helmet Discount-2003,Reseller,Seasonal Discount,Poomah,New Comers,Growing
161679,2009-09-20,291,1,34.68,0.35,22.542,1.2138,0.0,34.68,22.542,10.9242,31.5,Dallas,Texas,United States,Single,Female,70000,0,Partial College,Skilled Manual,No,2,0-1 Miles,27,Yes,Full-Finger Gloves,Gloves,Clothing,Black,S,0.0,N,U ,Sport Helmet Discount-2003,Reseller,Seasonal Discount,Esics,Incumbents,Stable
3521,2009-03-29,283,1,79.31,0.65,27.7585,10.3103,0.0,79.31,27.7585,41.2412,52.0,Goleta,California,United States,Single,Male,160000,2,High School,Management,Yes,4,0-1 Miles,33,Yes,Women's Mountain Shorts,Shorts,Clothing,Black,L,0.0,N,W ,Sport Helmet Discount-2003,Reseller,Seasonal Discount,Over Armour,New Comers,Shrinking
110189,2010-06-01,288,1,1400.455349,1.0,1083.769621,71.40028961,0.0,1400.455349,1083.769621,245.2854388,17.5,Scranton,Pennsylvania,United States,Married,Male,70000,4,Graduate Degree,Professional,Yes,0,2-5 Miles,36,Yes,Road-550-W,Road Bikes,Bikes,Yellow,44,18.42,M ,W ,Volume Discount 25 to 40,Reseller,Volume Discount,Esics,Incumbents,Stable
32668,2009-04-14,290,1,115.26,0.16,96.8184,5.53248,0.0,115.26,96.8184,12.90912,11.2,Roswell,New Mexico,United States,Married,Male,70000,5,Partial College,Skilled Manual,Yes,3,5-10 Miles,45,No,HL Mountain Rear Wheel,Wheels,Components,Black,0,0.0,H ,U,Volume Discount 15 to 24,Reseller,Volume Discount,Over Armour,New Comers,Shrinking
102373,2010-02-12,285,3,16.0,1.0,6.4,1.248,0.0,48.0,19.2,27.552,57.4,Shepherdsville,Kentucky,United States,Single,Female,40000,2,Partial College,Skilled Manual,No,2,1-2 Miles,53,Yes,Thin-Jam Lock Nut,Other,Accessories,Unknown,2,0.0,N,U,Mountain-100 Clearance Sale,Reseller,Discontinued Product,Old Balance,Incumbents,Shrinking
121996,2008-10-07,287,1,65.0,0.49,33.15,3.185,0.0,65.0,33.15,28.665,44.1,Boise,Idaho,United States,Married,Male,10000,2,Partial College,Manual,Yes,1,2-5 Miles,52,No,Long-Sleeve Logo Jersey,Jerseys,Clothing,Multi,XL,0.0,N,U ,Volume Discount over 60,Reseller,Volume Discount,Slicenger,New Comers,Stable
338788,2008-12-05,286,1,1269.0,0.27,926.37,102.789,0.0,1269.0,926.37,239.841,18.9,Danbury,Connecticut,United States,Married,Female,70000,1,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,35,Yes,Road-250,Road Bikes,Bikes,Black,58,15.68,H ,U ,Volume Discount 25 to 40,Reseller,Volume Discount,Poomah,New Comers,Growing
208870,2009-11-23,288,1,90.78,0.36,58.0992,9.80424,0.0,90.78,58.0992,22.87656,25.2,Canoga Park,California,United States,Married,Male,40000,0,Bachelors,Professional,Yes,0,0-1 Miles,40,Yes,LL Road Frame,Road Frames,Components,Red,62,2.5,L ,U ,Touring-1000 Promotion,Reseller,New Product,Nuke,Incumbents,Growing
400929,2010-09-03,285,1,30.4674,0.32,20.717832,0.9749568,0.0,30.4674,20.717832,8.7746112,28.8,Versailles,Yvelines,France,Married,Female,70000,5,Bachelors,Professional,Yes,2,2-5 Miles,47,No,Short-Sleeve Classic Jersey,Jerseys,Clothing,Yellow,XL,0.0,N,U ,Volume Discount over 60,Reseller,Volume Discount,Esics,Incumbents,Stable
111441,2009-07-23,295,3,1842.847972,1.0,1469.847078,84.33186922,0.0,5528.543915,4409.541233,1034.670813,18.7,San Mateo,California,United States,Single,Male,40000,2,High School,Professional,No,1,2-5 Miles,58,Yes,Mountain-500,Mountain Bikes,Bikes,Black,40,27.35,L ,U ,Road-650 Overstock,Reseller,Excess Inventory,Woolson,New Comers,Stable
109675,2009-04-13,292,1,55.62,0.4,33.372,4.4496,0.0,55.62,33.372,17.7984,32.0,Hayward,California,United States,Married,Female,100000,4,Bachelors,Professional,Yes,1,10+ Miles,46,No,Rear Derailleur,Derailleurs,Components,Silver,0,215.0,N,U,Half-Price Pedal Sale,Customer,Seasonal Discount,Nuke,Incumbents,Growing
104171,2008-08-05,287,1,70.0,1.0,35.0,4.13,0.0,70.0,35.0,30.87,44.1,Charlotte,North Carolina,United States,Married,Male,70000,3,Partial High School,Skilled Manual,Yes,2,5-10 Miles,52,No,Lock Nut,Other,Accessories,Unknown,7,0.0,N,U,Touring-1000 Promotion,Reseller,New Product,Acme,New Comers,Stable
335900,2008-03-28,287,1,72.0,0.31,49.68,2.232,0.0,72.0,49.68,20.088,27.9,Des Moines,Iowa,United States,Married,Male,60000,3,High School,Professional,No,2,2-5 Miles,53,No,Long-Sleeve Logo Jersey,Jerseys,Clothing,Multi,L,0.0,N,U ,Sport Helmet Discount-2003,Reseller,Seasonal Discount,Ribuck,New Comers,Stable
400341,2008-01-01,281,1,39.0,0.38,24.18,4.446,0.0,39.0,24.18,10.374,26.6,Orly,Val de Marne,France,Married,Female,30000,3,Graduate Degree,Clerical,Yes,0,0-1 Miles,46,No,Road Tire Tube,Tires and Tubes,Accessories,Unknown,0,0.0,N,U,LL Road Frame Sale,Reseller,Excess Inventory,Adihash,Incumbents,Stable
70012,2010-06-01,295,1,121.8696,0.2,97.49568,2.437392,0.0,121.8696,97.49568,21.936528,18.0,Santa Maria,California,United States,Single,Female,30000,0,Partial College,Clerical,No,1,2-5 Miles,33,No,ML Mountain Front Wheel,Wheels,Components,Black,0,0.0,M ,U,Road-650 Overstock,Reseller,Excess Inventory,Slicenger,New Comers,Stable
328009,2010-11-17,293,1,1854.36,-0.242,2303.11512,-89.751024,0.0,1854.36,2303.11512,-359.004096,-19.4,Columbia Station,Ohio,United States,Single,Male,90000,2,Partial College,Professional,Yes,1,2-5 Miles,48,Yes,Mountain-100,Mountain Bikes,Bikes,Silver,42,20.77,H ,U ,LL Road Frame Sale,Reseller,Excess Inventory,Slicenger,New Comers,Stable
195862,2008-10-21,293,1,1600.0,0.26,1184.0,41.6,0.0,1600.0,1184.0,374.4,23.4,New York,New York,United States,Married,Male,40000,2,Partial High School,Skilled Manual,Yes,2,2-5 Miles,55,No,Mountain-200,Mountain Bikes,Bikes,Silver,38,23.35,H ,U ,Volume Discount 41 to 60,Reseller,Volume Discount,Esics,Incumbents,Stable
178728,2009-11-18,286,1,93.73,0.42,54.3634,3.93666,0.0,93.73,54.3634,35.42994,37.8,North Hollywood,California,United States,Married,Male,70000,3,Partial College,Professional,Yes,1,5-10 Miles,49,No,ML Mountain Frame-W,Mountain Frames,Components,Silver,42,2.81,M ,W ,Road-650 Overstock,Reseller,Excess Inventory,Over Armour,New Comers,Shrinking
168772,2010-01-02,282,1,307.9584,0.37,194.013792,22.7889216,0.0,307.9584,194.013792,91.1556864,29.6,Somers Point,New Jersey,United States,Single,Female,30000,0,High School,Skilled Manual,No,2,5-10 Miles,26,No,HL Mountain Frame,Mountain Frames,Components,Black,46,2.84,H ,U ,Mountain-500 Silver Clearance Sale,Reseller,Discontinued Product,Poomah,New Comers,Growing
205500,2009-02-02,296,1,304.88,0.19,246.9528,5.79272,0.0,304.88,246.9528,52.13448,17.1,Monroe,Louisiana,United States,Married,Male,80000,2,High School,Skilled Manual,No,2,1-2 Miles,50,Yes,HL Road Frame,Road Frames,Components,Red,56,2.24,H ,U ,Mountain Tire Sale,Customer,Excess Inventory,Nuke,Incumbents,Growing
109366,2010-11-26,291,1,108.1912,0.17,89.798696,5.5177512,0.0,108.1912,89.798696,12.8747528,11.9,Jacksonville,Florida,United States,Married,Male,60000,2,High School,Professional,Yes,2,2-5 Miles,55,Yes,LL Road Frame,Road Frames,Components,Red,52,2.4,L ,U ,Volume Discount 25 to 40,Reseller,Volume Discount,Ribuck,New Comers,Stable
13026,2008-09-09,293,1,1516.0,0.23,1167.32,69.736,0.0,1516.0,1167.32,278.944,18.4,High Point,North Carolina,United States,Married,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,28,No,Road-250,Road Bikes,Bikes,Red,58,15.79,H ,U ,LL Road Frame Sale,Reseller,Excess Inventory,Ribuck,New Comers,Stable
289102,2010-07-25,287,1,257.088,0.35,167.1072,26.99424,0.0,257.088,167.1072,62.98656,24.5,Philadelphia,Pennsylvania,United States,Single,Male,90000,0,Bachelors,Professional,No,3,10+ Miles,34,Yes,LL Road Seat/Saddle,Saddles,Components,Unknown,0,0.0,L ,U,Road-650 Overstock,Reseller,Excess Inventory,Woolson,New Comers,Stable
161867,2009-11-09,293,1,1957.0,0.27,1428.61,180.678,1.0,1957.0,1428.61,347.712,17.8,San Diego,California,United States,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,40,No,Mountain-100,Mountain Bikes,Bikes,Black,48,21.42,H ,U ,LL Road Frame Sale,Reseller,Excess Inventory,Old Balance,Incumbents,Shrinking
334693,2008-10-12,284,1,26.0,0.62,9.88,3.224,0.0,26.0,9.88,12.896,49.6,Somerville,New Jersey,United States,Married,Female,130000,0,Graduate Degree,Management,Yes,3,1-2 Miles,40,No,Half-Finger Gloves,Gloves,Clothing,Black,L,0.0,N,U ,Road-650 Overstock,Reseller,Excess Inventory,Acme,New Comers,Stable
333096,2010-03-13,296,1,1368.9318,0.35,889.80567,143.737839,0.0,1368.9318,889.80567,335.388291,24.5,Carlinville,Illinois,United States,Married,Female,50000,1,Bachelors,Skilled Manual,Yes,0,2-5 Miles,34,Yes,Road-550-W,Road Bikes,Bikes,Yellow,38,17.35,M ,W ,Mountain Tire Sale,Customer,Excess Inventory,Ribuck,New Comers,Stable
133459,2008-03-30,289,1,1369.0,0.25,1026.75,68.45,0.0,1369.0,1026.75,273.8,20.0,Lancaster,Pennsylvania,United States,Single,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,26,No,Road-350-W,Road Bikes,Bikes,Yellow,42,15.77,M ,W ,No Discount,No Discount,No Discount,Adihash,Incumbents,Stable
224600,2009-07-11,289,1,276.42,0.18,226.6644,4.97556,0.0,276.42,226.6644,44.78004,16.2,Norwalk,California,United States,Single,Female,20000,2,Partial College,Manual,No,1,0-1 Miles,53,Yes,HL Mountain Frame,Mountain Frames,Components,Black,42,2.72,H ,U ,Mountain-100 Clearance Sale,Reseller,Discontinued Product,Slicenger,New Comers,Stable
